ano_eleicao;sigla_uf;numero_zona;sigla_partido;numero_cand;desc_APTO_INAPTO;desc_Eleito_Neleito;total_votos;
2004;BA;15;PTB;14;INAPTO;NAOELEITO;315;
2004;BA;2;PTB;14;INAPTO;NAOELEITO;315;
2004;BA;19;PTC;36;INAPTO;NAOELEITO;314;
2004;BA;9;PRTB;28;INAPTO;NAOELEITO;303;
2004;BA;5;PTC;36;INAPTO;NAOELEITO;299;
2004;BA;18;PTB;14;INAPTO;NAOELEITO;288;
2004;BA;13;PTB;14;INAPTO;NAOELEITO;286;
2004;BA;10;PRTB;28;INAPTO;NAOELEITO;285;
2004;BA;1;PTB;14;INAPTO;NAOELEITO;282;
2004;BA;16;PTC;36;INAPTO;NAOELEITO;281;
2004;BA;20;PRTB;28;INAPTO;NAOELEITO;276;
2004;BA;11;PRTB;28;INAPTO;NAOELEITO;272;
2004;BA;10;PTB;14;INAPTO;NAOELEITO;271;
2004;BA;12;PTB;14;INAPTO;NAOELEITO;266;
2004;BA;13;PSDC;27;INAPTO;NAOELEITO;266;
2004;BA;14;PTC;36;INAPTO;NAOELEITO;263;
2004;BA;3;PTC;36;INAPTO;NAOELEITO;257;
2004;BA;3;PRTB;28;INAPTO;NAOELEITO;249;
2004;BA;6;PTB;14;INAPTO;NAOELEITO;246;
2004;BA;9;PTB;14;INAPTO;NAOELEITO;243;
2004;BA;3;PTB;14;INAPTO;NAOELEITO;241;
2004;BA;7;PTB;14;INAPTO;NAOELEITO;239;
2004;BA;15;PRTB;28;INAPTO;NAOELEITO;236;
2004;BA;11;PTB;14;INAPTO;NAOELEITO;234;
2004;BA;6;PTC;36;INAPTO;NAOELEITO;226;
2004;BA;2;PRTB;28;INAPTO;NAOELEITO;222;
2004;BA;9;PTC;36;INAPTO;NAOELEITO;215;
2004;BA;5;PTB;14;INAPTO;NAOELEITO;212;
2004;BA;18;PTC;36;INAPTO;NAOELEITO;209;
2004;BA;19;PRTB;28;INAPTO;NAOELEITO;206;
2004;BA;12;PRTB;28;INAPTO;NAOELEITO;205;
2004;BA;6;PRTB;28;INAPTO;NAOELEITO;203;
2004;BA;8;PTC;36;INAPTO;NAOELEITO;201;
2004;BA;17;PTC;36;INAPTO;NAOELEITO;197;
2004;BA;5;PRTB;28;INAPTO;NAOELEITO;197;
2004;BA;14;PRTB;28;INAPTO;NAOELEITO;193;
2004;BA;4;PTC;36;INAPTO;NAOELEITO;190;
2004;BA;7;PRTB;28;INAPTO;NAOELEITO;180;
2004;BA;7;PTC;36;INAPTO;NAOELEITO;169;
2004;BA;15;PTC;36;INAPTO;NAOELEITO;168;
2004;BA;10;PTC;36;INAPTO;NAOELEITO;161;
2004;BA;12;PTC;36;INAPTO;NAOELEITO;146;
2004;BA;13;PRTB;28;INAPTO;NAOELEITO;138;
2004;BA;19;PSTU;16;INAPTO;NAOELEITO;137;
2004;BA;14;PSTU;16;INAPTO;NAOELEITO;136;
2004;BA;8;PSTU;16;INAPTO;NAOELEITO;134;
2004;BA;16;PSTU;16;INAPTO;NAOELEITO;131;
2004;BA;6;PSTU;16;INAPTO;NAOELEITO;130;
2004;BA;10;PSTU;16;INAPTO;NAOELEITO;124;
2004;BA;2;PTC;36;INAPTO;NAOELEITO;123;
2004;BA;2;PSTU;16;INAPTO;NAOELEITO;119;
2004;BA;3;PSTU;16;INAPTO;NAOELEITO;116;
2004;BA;7;PSTU;16;INAPTO;NAOELEITO;116;
2004;BA;12;PSTU;16;INAPTO;NAOELEITO;110;
2004;BA;13;PSTU;16;INAPTO;NAOELEITO;108;
2004;BA;9;PSTU;16;INAPTO;NAOELEITO;104;
2004;BA;1;PTC;36;INAPTO;NAOELEITO;102;
2004;BA;1;PRTB;28;INAPTO;NAOELEITO;100;
2004;BA;18;PSTU;16;INAPTO;NAOELEITO;99;
2004;BA;13;PTC;36;INAPTO;NAOELEITO;97;
2004;BA;1;PSTU;16;INAPTO;NAOELEITO;95;
2004;BA;17;PSTU;16;INAPTO;NAOELEITO;95;
2004;BA;4;PSTU;16;INAPTO;NAOELEITO;84;
2004;BA;20;PSTU;16;INAPTO;NAOELEITO;82;
2004;BA;5;PSTU;16;INAPTO;NAOELEITO;79;
2004;BA;11;PSTU;16;INAPTO;NAOELEITO;78;
2004;BA;15;PSTU;16;INAPTO;NAOELEITO;73;
2004;BA;3;PCO;29;INAPTO;NAOELEITO;64;
2004;BA;6;PCO;29;INAPTO;NAOELEITO;61;
2004;BA;8;PCO;29;INAPTO;NAOELEITO;42;
2004;BA;1;PCO;29;INAPTO;NAOELEITO;40;
2004;BA;17;PCO;29;INAPTO;NAOELEITO;37;
2004;BA;14;PCO;29;INAPTO;NAOELEITO;37;
2004;BA;12;PCO;29;INAPTO;NAOELEITO;34;
2004;BA;5;PCO;29;INAPTO;NAOELEITO;32;
2004;BA;7;PCO;29;INAPTO;NAOELEITO;31;
2004;BA;18;PCO;29;INAPTO;NAOELEITO;29;
2004;BA;19;PCO;29;INAPTO;NAOELEITO;27;
2004;BA;2;PCO;29;INAPTO;NAOELEITO;26;
2004;BA;13;PCO;29;INAPTO;NAOELEITO;26;
2004;BA;4;PCO;29;INAPTO;NAOELEITO;25;
2004;BA;10;PCO;29;INAPTO;NAOELEITO;24;
2004;BA;20;PCO;29;INAPTO;NAOELEITO;23;
2004;BA;16;PCO;29;INAPTO;NAOELEITO;22;
2004;BA;11;PCO;29;INAPTO;NAOELEITO;22;
2004;BA;9;PCO;29;INAPTO;NAOELEITO;21;
2004;BA;15;PCO;29;INAPTO;NAOELEITO;19;
2004;BA;160;PFL;25;INAPTO;ELEITO;5944;
2004;BA;160;PT;13;INAPTO;NAOELEITO;5888;
2004;BA;84;PMN;33;INAPTO;ELEITO;3444;
2004;BA;84;PFL;25;INAPTO;NAOELEITO;2223;
2004;BA;84;PRP;44;INAPTO;NAOELEITO;1786;
2004;BA;84;PSC;20;INAPTO;NAOELEITO;218;
2004;BA;122;PMN;33;INAPTO;ELEITO;3783;
2004;BA;122;PT;13;INAPTO;NAOELEITO;3052;
2004;BA;122;PFL;25;INAPTO;NAOELEITO;2289;
2004;BA;122;PTDOB;70;INAPTO;NAOELEITO;173;
2004;BA;29;PTC;36;INAPTO;ELEITO;1473;
2004;BA;29;PP;11;INAPTO;NAOELEITO;1450;
2004;BA;75;PL;22;INAPTO;ELEITO;3185;
2004;BA;75;PFL;25;INAPTO;NAOELEITO;2963;
2004;BA;75;PT;13;INAPTO;NAOELEITO;529;
2004;BA;145;PFL;25;INAPTO;ELEITO;9824;
2004;BA;145;PMDB;15;INAPTO;NAOELEITO;8786;
2004;BA;145;PT;13;INAPTO;NAOELEITO;315;
2004;BA;133;PMDB;15;INAPTO;ELEITO;4191;
2004;BA;133;PTC;44;INAPTO;NAOELEITO;2133;
2004;BA;72;PP;11;INAPTO;ELEITO;7330;
2004;BA;72;PT;13;INAPTO;NAOELEITO;6726;
2004;BA;72;PL;22;INAPTO;NAOELEITO;6128;
2004;BA;99;PP;11;INAPTO;ELEITO;9350;
2004;BA;99;PTB;14;INAPTO;NAOELEITO;5746;
2004;BA;99;PFL;25;INAPTO;NAOELEITO;47;
2004;BA;74;PP;11;INAPTO;ELEITO;2988;
2004;BA;74;PFL;25;INAPTO;NAOELEITO;2736;
2004;BA;97;PSDB;45;INAPTO;ELEITO;7632;
2004;BA;97;PP;11;INAPTO;NAOELEITO;7477;
2004;BA;97;PT;13;INAPTO;NAOELEITO;211;
2004;BA;107;PFL;25;INAPTO;ELEITO;3050;
2004;BA;107;PRP;44;INAPTO;NAOELEITO;2001;
2004;BA;107;PT;13;INAPTO;NAOELEITO;168;
2004;BA;178;PFL;25;INAPTO;ELEITO;17620;
2004;BA;178;PSDC;27;INAPTO;NAOELEITO;9814;
2004;BA;178;PL;22;INAPTO;NAOELEITO;1679;
2004;BA;178;PRP;44;INAPTO;NAOELEITO;1081;
2004;BA;56;PFL;25;INAPTO;ELEITO;21116;
2004;BA;56;PTN;19;INAPTO;NAOELEITO;17876;
2004;BA;56;PMDB;15;INAPTO;NAOELEITO;2951;
2004;BA;143;PFL;25;INAPTO;ELEITO;11670;
2004;BA;143;PP;11;INAPTO;NAOELEITO;8213;
2004;BA;143;PTDOB;70;INAPTO;NAOELEITO;1135;
2004;BA;100;PFL;25;INAPTO;ELEITO;11077;
2004;BA;100;PMDB;15;INAPTO;NAOELEITO;1718;
2004;BA;120;PFL;25;INAPTO;ELEITO;3238;
2004;BA;120;PSC;20;INAPTO;NAOELEITO;2674;
2004;BA;184;PL;22;INAPTO;ELEITO;7021;
2004;BA;184;PP;11;INAPTO;NAOELEITO;6074;
2004;BA;184;PT;13;INAPTO;NAOELEITO;191;
2004;BA;184;PRP;44;INAPTO;NAOELEITO;6;
2004;BA;118;PL;22;INAPTO;ELEITO;4728;
2004;BA;118;PFL;25;INAPTO;NAOELEITO;3070;
2004;BA;118;PDT;12;INAPTO;NAOELEITO;188;
2004;BA;72;PFL;25;INAPTO;ELEITO;3546;
2004;BA;72;PSL;17;INAPTO;NAOELEITO;3145;
2004;BA;162;PFL;25;INAPTO;ELEITO;10544;
2004;BA;162;PP;11;INAPTO;NAOELEITO;9157;
2004;BA;162;PPS;23;INAPTO;NAOELEITO;50;
2004;BA;95;PFL;25;INAPTO;ELEITO;7425;
2004;BA;95;PT;13;INAPTO;NAOELEITO;3276;
2004;BA;108;PFL;25;INAPTO;ELEITO;8855;
2004;BA;108;PP;11;INAPTO;NAOELEITO;7743;
2004;BA;108;PSB;40;INAPTO;NAOELEITO;218;
2004;BA;108;PT;13;INAPTO;NAOELEITO;61;
2004;BA;166;PP;11;INAPTO;ELEITO;1860;
2004;BA;166;PMDB;15;INAPTO;NAOELEITO;1110;
2004;BA;166;PSB;40;INAPTO;NAOELEITO;34;
2004;BA;191;PFL;25;INAPTO;ELEITO;2752;
2004;BA;191;PL;22;INAPTO;NAOELEITO;2550;
2004;BA;191;PCDOB;65;INAPTO;NAOELEITO;39;
2004;BA;36;PFL;25;INAPTO;ELEITO;3280;
2004;BA;36;PL;22;INAPTO;NAOELEITO;3037;
2004;BA;128;PSDB;45;INAPTO;ELEITO;7683;
2004;BA;128;PFL;25;INAPTO;NAOELEITO;7016;
2004;BA;128;PSL;17;INAPTO;NAOELEITO;5330;
2004;BA;128;PTDOB;70;INAPTO;NAOELEITO;1837;
2004;BA;128;PT;13;INAPTO;NAOELEITO;865;
2004;BA;128;PV;43;INAPTO;NAOELEITO;312;
2004;BA;184;PTN;19;INAPTO;ELEITO;5780;
2004;BA;184;PP;11;INAPTO;NAOELEITO;5169;
2004;BA;184;PT;13;INAPTO;NAOELEITO;142;
2004;BA;44;PL;22;INAPTO;ELEITO;4543;
2004;BA;44;PP;11;INAPTO;NAOELEITO;4399;
2004;BA;178;PTDOB;70;INAPTO;ELEITO;3808;
2004;BA;178;PFL;25;INAPTO;NAOELEITO;3245;
2004;BA;115;PSDB;45;INAPTO;ELEITO;3428;
2004;BA;115;PFL;25;INAPTO;NAOELEITO;3111;
2004;BA;115;PDT;12;INAPTO;NAOELEITO;277;
2004;BA;115;PT;13;INAPTO;NAOELEITO;177;
2004;BA;88;PP;11;INAPTO;ELEITO;10232;
2004;BA;88;PTB;14;INAPTO;NAOELEITO;9578;
2004;BA;88;PT;13;INAPTO;NAOELEITO;628;
2004;BA;175;PRP;44;INAPTO;ELEITO;2941;
2004;BA;175;PP;11;INAPTO;NAOELEITO;2365;
2004;BA;45;PT;13;INAPTO;ELEITO;20253;
2004;BA;45;PFL;25;INAPTO;NAOELEITO;13118;
2004;BA;45;PSC;20;INAPTO;NAOELEITO;1563;
2004;BA;45;PDT;12;INAPTO;NAOELEITO;354;
2004;BA;45;PHS;31;INAPTO;NAOELEITO;322;
2004;BA;96;PP;11;INAPTO;ELEITO;10948;
2004;BA;96;PL;22;INAPTO;NAOELEITO;9648;
2004;BA;96;PTB;14;INAPTO;NAOELEITO;7;
2004;BA;96;PRONA;56;INAPTO;NAOELEITO;2;
2004;BA;96;PTDOB;70;INAPTO;NAOELEITO;1;
2004;BA;71;PSDB;45;INAPTO;ELEITO;8581;
2004;BA;71;PFL;25;INAPTO;NAOELEITO;5640;
2004;BA;71;PL;22;INAPTO;NAOELEITO;342;
2004;BA;71;PT;13;INAPTO;NAOELEITO;195;
2004;BA;190;PFL;25;INAPTO;ELEITO;6389;
2004;BA;190;PT;13;INAPTO;NAOELEITO;2138;
2004;BA;190;PMDB;15;INAPTO;NAOELEITO;1633;
2004;BA;194;PFL;25;INAPTO;ELEITO;6603;
2004;BA;194;PSL;17;INAPTO;NAOELEITO;5308;
2004;BA;194;PT;13;INAPTO;NAOELEITO;267;
2004;BA;194;PSDB;45;INAPTO;NAOELEITO;55;
2004;BA;150;PMN;33;INAPTO;ELEITO;16334;
2004;BA;150;PFL;25;INAPTO;NAOELEITO;12458;
2004;BA;150;PHS;31;INAPTO;NAOELEITO;7888;
2004;BA;150;PT;13;INAPTO;NAOELEITO;1688;
2004;BA;150;PDT;12;INAPTO;NAOELEITO;702;
2004;BA;150;PTB;14;INAPTO;NAOELEITO;71;
2004;BA;167;PSC;20;INAPTO;ELEITO;2080;
2004;BA;167;PP;11;INAPTO;NAOELEITO;1964;
2004;BA;167;PFL;25;INAPTO;NAOELEITO;1837;
2004;BA;167;PT;13;INAPTO;NAOELEITO;381;
2004;BA;33;PL;22;INAPTO;ELEITO;24665;
2004;BA;33;PFL;25;INAPTO;NAOELEITO;22805;
2004;BA;33;PCDOB;65;INAPTO;NAOELEITO;4756;
2004;BA;71;PFL;25;INAPTO;ELEITO;2889;
2004;BA;71;PL;22;INAPTO;NAOELEITO;2790;
2004;BA;71;PT;13;INAPTO;NAOELEITO;574;
2004;BA;51;PP;11;INAPTO;ELEITO;3816;
2004;BA;51;PL;22;INAPTO;NAOELEITO;2235;
2004;BA;66;PL;22;INAPTO;ELEITO;6595;
2004;BA;66;PMDB;15;INAPTO;NAOELEITO;6201;
2004;BA;174;PV;43;INAPTO;ELEITO;3862;
2004;BA;174;PL;22;INAPTO;NAOELEITO;3753;
2004;BA;190;PFL;25;INAPTO;ELEITO;3988;
2004;BA;190;PMDB;15;INAPTO;NAOELEITO;3547;
2004;BA;196;PL;22;INAPTO;ELEITO;6112;
2004;BA;196;PMN;33;INAPTO;NAOELEITO;6062;
2004;BA;111;PTDOB;70;INAPTO;ELEITO;5391;
2004;BA;111;PL;22;INAPTO;NAOELEITO;3337;
2004;BA;156;PL;22;INAPTO;ELEITO;2616;
2004;BA;156;PFL;25;INAPTO;NAOELEITO;2359;
2004;BA;156;PT;13;INAPTO;NAOELEITO;115;
2004;BA;156;PMDB;15;INAPTO;NAOELEITO;23;
2004;BA;32;PRP;44;INAPTO;ELEITO;4704;
2004;BA;32;PFL;25;INAPTO;NAOELEITO;4046;
2004;BA;32;PT;13;INAPTO;NAOELEITO;463;
2004;BA;32;PTN;19;INAPTO;NAOELEITO;46;
2004;BA;54;PMDB;15;INAPTO;ELEITO;4681;
2004;BA;54;PL;22;INAPTO;NAOELEITO;2591;
2004;BA;54;PT;13;INAPTO;NAOELEITO;163;
2004;BA;183;PSDC;27;INAPTO;ELEITO;21784;
2004;BA;183;PP;11;INAPTO;NAOELEITO;17485;
2004;BA;183;PT;13;INAPTO;NAOELEITO;8036;
2004;BA;183;PSC;20;INAPTO;NAOELEITO;7774;
2004;BA;192;PSDB;45;INAPTO;ELEITO;2409;
2004;BA;192;PFL;25;INAPTO;NAOELEITO;2101;
2004;BA;192;PTC;36;INAPTO;NAOELEITO;321;
2004;BA;192;PTDOB;70;INAPTO;NAOELEITO;312;
2004;BA;123;PTC;36;INAPTO;ELEITO;4553;
2004;BA;123;PMDB;15;INAPTO;NAOELEITO;3612;
2004;BA;123;PT;13;INAPTO;NAOELEITO;243;
2004;BA;151;PMDB;15;INAPTO;ELEITO;3717;
2004;BA;151;PL;22;INAPTO;NAOELEITO;3529;
2004;BA;151;PTC;36;INAPTO;NAOELEITO;1;
2004;BA;192;PP;11;INAPTO;ELEITO;4031;
2004;BA;192;PFL;25;INAPTO;NAOELEITO;3233;
2004;BA;192;PT;13;INAPTO;NAOELEITO;271;
2004;BA;177;PP;11;INAPTO;ELEITO;6056;
2004;BA;177;PPS;23;INAPTO;NAOELEITO;4910;
2004;BA;80;PSB;40;INAPTO;ELEITO;13035;
2004;BA;80;PL;22;INAPTO;NAOELEITO;11668;
2004;BA;80;PT;13;INAPTO;NAOELEITO;462;
2004;BA;83;PRTB;28;INAPTO;ELEITO;8332;
2004;BA;83;PT;13;INAPTO;NAOELEITO;758;
2004;BA;83;PCDOB;65;INAPTO;NAOELEITO;43;
2004;BA;38;PFL;25;INAPTO;ELEITO;6725;
2004;BA;38;PSDB;45;INAPTO;NAOELEITO;4330;
2004;BA;38;PDT;12;INAPTO;NAOELEITO;86;
2004;BA;73;PMDB;15;INAPTO;ELEITO;6888;
2004;BA;73;PFL;25;INAPTO;NAOELEITO;3859;
2004;BA;73;PT;13;INAPTO;NAOELEITO;203;
2004;BA;73;PRP;44;INAPTO;NAOELEITO;20;
2004;BA;73;PHS;31;INAPTO;NAOELEITO;10;
2004;BA;134;PL;22;INAPTO;ELEITO;5686;
2004;BA;134;PFL;25;INAPTO;NAOELEITO;3756;
2004;BA;134;PDT;12;INAPTO;NAOELEITO;588;
2004;BA;134;PCO;29;INAPTO;NAOELEITO;137;
2004;BA;134;PHS;31;INAPTO;NAOELEITO;62;
2004;BA;134;PTC;36;INAPTO;NAOELEITO;32;
2004;BA;159;PFL;25;INAPTO;ELEITO;4006;
2004;BA;159;PT;13;INAPTO;NAOELEITO;3938;
2004;BA;53;PFL;25;INAPTO;ELEITO;3669;
2004;BA;53;PSDB;45;INAPTO;NAOELEITO;3392;
2004;BA;116;PTDOB;70;INAPTO;ELEITO;8155;
2004;BA;116;PFL;25;INAPTO;NAOELEITO;3988;
2004;BA;116;PT;13;INAPTO;NAOELEITO;410;
2004;BA;116;PMDB;15;INAPTO;NAOELEITO;73;
2004;BA;117;PL;22;INAPTO;ELEITO;4823;
2004;BA;117;PFL;25;INAPTO;NAOELEITO;3958;
2004;BA;198;PSC;20;INAPTO;ELEITO;5312;
2004;BA;198;PTDOB;70;INAPTO;NAOELEITO;5042;
2004;BA;198;PRP;44;INAPTO;NAOELEITO;182;
2004;BA;198;PSDB;45;INAPTO;NAOELEITO;85;
2004;BA;69;PSDB;45;INAPTO;ELEITO;4650;
2004;BA;69;PL;22;INAPTO;NAOELEITO;3977;
2004;BA;69;PCDOB;65;INAPTO;NAOELEITO;144;
2004;BA;31;PSDB;45;INAPTO;ELEITO;17857;
2004;BA;31;PP;11;INAPTO;NAOELEITO;16288;
2004;BA;31;PT;13;INAPTO;NAOELEITO;1402;
2004;BA;31;PTC;36;INAPTO;NAOELEITO;703;
2004;BA;120;PL;22;INAPTO;ELEITO;5969;
2004;BA;120;PPS;23;INAPTO;NAOELEITO;5874;
2004;BA;120;PMDB;15;INAPTO;NAOELEITO;1758;
2004;BA;86;PFL;25;INAPTO;ELEITO;4023;
2004;BA;86;PSDB;45;INAPTO;NAOELEITO;3690;
2004;BA;103;PSDB;45;INAPTO;ELEITO;2463;
2004;BA;103;PFL;25;INAPTO;NAOELEITO;2189;
2004;BA;103;PT;13;INAPTO;NAOELEITO;101;
2004;BA;167;PFL;25;INAPTO;ELEITO;3993;
2004;BA;167;PP;11;INAPTO;NAOELEITO;3075;
2004;BA;56;PL;22;INAPTO;ELEITO;2745;
2004;BA;56;PT;13;INAPTO;NAOELEITO;2353;
2004;BA;56;PFL;25;INAPTO;NAOELEITO;67;
2004;BA;141;PFL;25;INAPTO;ELEITO;7626;
2004;BA;141;PT;13;INAPTO;NAOELEITO;3310;
2004;BA;141;PRONA;56;INAPTO;NAOELEITO;2352;
2004;BA;141;PL;22;INAPTO;NAOELEITO;2092;
2004;BA;141;PSL;17;INAPTO;NAOELEITO;1186;
2004;BA;141;PMDB;15;INAPTO;NAOELEITO;455;
2004;BA;141;PDT;12;INAPTO;NAOELEITO;267;
2004;BA;148;PHS;31;INAPTO;ELEITO;2302;
2004;BA;148;PMDB;15;INAPTO;NAOELEITO;1610;
2004;BA;148;PT;13;INAPTO;NAOELEITO;196;
2004;BA;39;PT;13;INAPTO;ELEITO;25674;
2004;BA;41;PT;13;INAPTO;ELEITO;22707;
2004;BA;40;PT;13;INAPTO;ELEITO;22378;
2004;BA;40;PFL;25;INAPTO;NAOELEITO;19852;
2004;BA;39;PFL;25;INAPTO;NAOELEITO;18938;
2004;BA;41;PFL;25;INAPTO;NAOELEITO;17942;
2004;BA;39;PSDC;27;INAPTO;NAOELEITO;244;
2004;BA;41;PSDC;27;INAPTO;NAOELEITO;202;
2004;BA;40;PSDC;27;INAPTO;NAOELEITO;149;
2004;BA;69;PHS;31;INAPTO;ELEITO;3106;
2004;BA;69;PMDB;15;INAPTO;NAOELEITO;1463;
2004;BA;98;PTDOB;70;INAPTO;ELEITO;4870;
2004;BA;98;PP;11;INAPTO;NAOELEITO;3641;
2004;BA;151;PL;22;INAPTO;ELEITO;5430;
2004;BA;151;PFL;25;INAPTO;NAOELEITO;5049;
2004;BA;151;PT;13;INAPTO;NAOELEITO;45;
2004;BA;151;PRTB;28;INAPTO;NAOELEITO;17;
2004;BA;68;PL;22;INAPTO;ELEITO;13191;
2004;BA;68;PP;11;INAPTO;NAOELEITO;10479;
2004;BA;68;PT;13;INAPTO;NAOELEITO;291;
2000;BA;105;PPB;11;INAPTO;ELEITO;3009;
2000;BA;105;PFL;25;INAPTO;NAOELEITO;1398;
2000;BA;158;PTB;14;INAPTO;ELEITO;4133;
2000;BA;158;PL;22;INAPTO;NAOELEITO;2847;
2000;BA;21;PFL;25;INAPTO;ELEITO;4491;
2000;BA;21;PSC;20;INAPTO;NAOELEITO;3100;
2000;BA;52;PFL;25;INAPTO;ELEITO;3573;
2000;BA;52;PL;22;INAPTO;NAOELEITO;3401;
2000;BA;74;PPB;11;INAPTO;ELEITO;3858;
2000;BA;74;PFL;25;INAPTO;NAOELEITO;3172;
2000;BA;74;PMDB;15;INAPTO;NAOELEITO;358;
2000;BA;111;PFL;25;INAPTO;ELEITO;3306;
2000;BA;111;PTB;14;INAPTO;NAOELEITO;2302;
2000;BA;147;PTB;14;INAPTO;ELEITO;1547;
2000;BA;147;PFL;25;INAPTO;NAOELEITO;1518;
2000;BA;164;PT;13;INAPTO;ELEITO;16466;
2000;BA;163;PT;13;INAPTO;ELEITO;11640;
2000;BA;164;PTB;14;INAPTO;NAOELEITO;11507;
2000;BA;163;PTB;14;INAPTO;NAOELEITO;7550;
2000;BA;164;PMDB;15;INAPTO;NAOELEITO;4397;
2000;BA;163;PMDB;15;INAPTO;NAOELEITO;2818;
2000;BA;163;PPB;11;INAPTO;NAOELEITO;1254;
2000;BA;164;PPB;11;INAPTO;NAOELEITO;799;
2000;BA;164;PFL;25;INAPTO;NAOELEITO;667;
2000;BA;163;PFL;25;INAPTO;NAOELEITO;548;
2000;BA;164;PSTU;16;INAPTO;NAOELEITO;172;
2000;BA;163;PSTU;16;INAPTO;NAOELEITO;132;
2000;BA;112;PMDB;15;INAPTO;ELEITO;5115;
2000;BA;112;PFL;25;INAPTO;NAOELEITO;3186;
2000;BA;135;PDT;12;INAPTO;ELEITO;2379;
2000;BA;135;PPB;11;INAPTO;NAOELEITO;1498;
2000;BA;36;PTB;14;INAPTO;ELEITO;10575;
2000;BA;36;PDT;12;INAPTO;NAOELEITO;5661;
2000;BA;36;PSDB;45;INAPTO;NAOELEITO;151;
2000;BA;128;PHS;31;INAPTO;ELEITO;5321;
2000;BA;128;PMDB;15;INAPTO;NAOELEITO;3634;
2000;BA;128;PFL;25;INAPTO;NAOELEITO;2858;
2000;BA;128;PTB;14;INAPTO;NAOELEITO;29;
2000;BA;199;PFL;25;INAPTO;ELEITO;4306;
2000;BA;199;PTB;14;INAPTO;NAOELEITO;4078;
2000;BA;199;PMDB;15;INAPTO;NAOELEITO;164;
2000;BA;161;PTB;14;INAPTO;ELEITO;7782;
2000;BA;161;PDT;12;INAPTO;NAOELEITO;6259;
2000;BA;119;PFL;25;INAPTO;ELEITO;2424;
2000;BA;119;PTB;14;INAPTO;NAOELEITO;2024;
2000;BA;119;PL;22;INAPTO;NAOELEITO;1645;
2000;BA;119;PSC;20;INAPTO;NAOELEITO;161;
2000;BA;45;PFL;25;INAPTO;ELEITO;4376;
2000;BA;45;PTB;14;INAPTO;NAOELEITO;3129;
2000;BA;126;PL;22;INAPTO;ELEITO;3411;
2000;BA;126;PTB;14;INAPTO;NAOELEITO;3245;
2000;BA;126;PT;13;INAPTO;NAOELEITO;1213;
2000;BA;194;PL;22;INAPTO;ELEITO;2982;
2000;BA;194;PFL;25;INAPTO;NAOELEITO;2761;
2000;BA;194;PTB;14;INAPTO;NAOELEITO;411;
2000;BA;167;PTB;14;INAPTO;ELEITO;3153;
2000;BA;167;PL;22;INAPTO;NAOELEITO;3125;
2000;BA;82;PTB;14;INAPTO;ELEITO;3697;
2000;BA;82;PFL;25;INAPTO;NAOELEITO;3393;
2000;BA;143;PFL;25;INAPTO;ELEITO;3661;
2000;BA;143;PMDB;15;INAPTO;NAOELEITO;3298;
2000;BA;53;PTB;14;INAPTO;ELEITO;3110;
2000;BA;53;PSDB;45;INAPTO;NAOELEITO;2397;
2000;BA;53;PT;13;INAPTO;NAOELEITO;65;
2000;BA;44;PTB;14;INAPTO;ELEITO;4059;
2000;BA;44;PFL;25;INAPTO;NAOELEITO;3374;
2000;BA;44;PT;13;INAPTO;NAOELEITO;88;
2000;BA;44;PMDB;15;INAPTO;NAOELEITO;72;
2000;BA;76;PL;22;INAPTO;ELEITO;2333;
2000;BA;76;PTB;14;INAPTO;NAOELEITO;1715;
2000;BA;76;PSDB;45;INAPTO;NAOELEITO;7;
2000;BA;163;PTB;14;INAPTO;ELEITO;3033;
2000;BA;163;PMDB;15;INAPTO;NAOELEITO;2429;
2000;BA;163;PPB;11;INAPTO;NAOELEITO;74;
2000;BA;90;PL;22;INAPTO;ELEITO;4869;
2000;BA;90;PSDB;45;INAPTO;NAOELEITO;2112;
2000;BA;123;PTB;14;INAPTO;ELEITO;11584;
2000;BA;123;PL;22;INAPTO;NAOELEITO;9133;
2000;BA;163;PFL;25;INAPTO;ELEITO;3137;
2000;BA;163;PMDB;15;INAPTO;NAOELEITO;2262;
2000;BA;163;PT;13;INAPTO;NAOELEITO;28;
2000;BA;166;PTB;14;INAPTO;ELEITO;2700;
2000;BA;166;PDT;12;INAPTO;NAOELEITO;1917;
2000;BA;166;PSC;20;INAPTO;NAOELEITO;454;
2000;BA;30;PL;22;INAPTO;ELEITO;3490;
2000;BA;30;PFL;25;INAPTO;NAOELEITO;788;
2000;BA;73;PMDB;15;INAPTO;ELEITO;2903;
2000;BA;73;PL;22;INAPTO;NAOELEITO;2893;
2000;BA;73;PT;13;INAPTO;NAOELEITO;20;
2000;BA;98;PL;22;INAPTO;ELEITO;3682;
2000;BA;98;PFL;25;INAPTO;NAOELEITO;3422;
2000;BA;86;PFL;25;INAPTO;ELEITO;4149;
2000;BA;86;PL;22;INAPTO;NAOELEITO;3416;
2000;BA;86;PMN;33;INAPTO;NAOELEITO;1406;
2000;BA;86;PT;13;INAPTO;NAOELEITO;782;
2000;BA;86;PTB;14;INAPTO;NAOELEITO;296;
2000;BA;110;PFL;25;INAPTO;ELEITO;3575;
2000;BA;110;PTB;14;INAPTO;NAOELEITO;3328;
2000;BA;77;PSDB;45;INAPTO;ELEITO;11734;
2000;BA;77;PSD;41;INAPTO;NAOELEITO;4622;
2000;BA;169;PFL;25;INAPTO;ELEITO;5549;
2000;BA;169;PL;22;INAPTO;NAOELEITO;5289;
